Timestamp,Sensor ID,Pressure Reading (Pa),Operational Status,Last Maintenance Date,Ambient Temperature,Vibration Level,Sensor Model,Last Calibration Date,Error Code
2023-01-16 11:00:00,PS205,107435.36488542578,Working,2022-10-04 11:00:00,24.85456855941848,Low,PS-L4,2022-11-07 11:00:00,NA
2023-01-16 12:00:00,PS205,104133.64178979403,Working,2022-09-06 12:00:00,22.32065483344256,Low,PS-L4,2022-11-24 12:00:00,NA
2023-01-16 13:00:00,PS205,105012.5161387975,Working,2022-09-25 13:00:00,18.619263006020322,Low,PS-L4,2022-07-22 13:00:00,NA
2023-01-16 14:00:00,PS205,108942.16069278988,Down,2022-09-29 14:00:00,22.667214458300496,Medium,PS-L4,2022-10-04 14:00:00,NA
2023-01-16 15:00:00,PS205,104088.15447999438,Working,2022-08-10 15:00:00,23.67453040941315,Medium,PS-L4,2022-10-02 15:00:00,NA
2023-01-16 16:00:00,PS205,106987.67736988864,Working,2022-09-09 16:00:00,19.825996095300336,High,PS-L4,2022-08-22 16:00:00,NA
2023-01-16 17:00:00,PS205,94203.78750049608,Working,2022-09-06 17:00:00,21.674663121675255,High,PS-L4,2022-08-26 17:00:00,NA
2023-01-16 18:00:00,PS205,104919.23250389942,Working,2022-09-07 18:00:00,18.346494479744358,Medium,PS-L4,2022-09-02 18:00:00,NA
2023-01-16 19:00:00,PS205,110690.46519219424,Working,2022-10-19 19:00:00,19.82252183061755,Medium,PS-L4,2022-11-27 19:00:00,E201
2023-01-16 20:00:00,PS205,101566.80817026265,Working,2022-07-24 20:00:00,19.1254194005541,Medium,PS-L4,2022-10-22 20:00:00,NA
2023-01-16 21:00:00,PS205,104036.60128649707,Working,2022-09-20 21:00:00,21.80291898915969,Low,PS-L4,2022-08-17 21:00:00,NA
2023-01-16 22:00:00,PS205,105881.75086049458,Working,2022-08-09 22:00:00,22.22366670969869,Low,PS-L4,2022-11-21 22:00:00,NA
2023-01-16 23:00:00,PS205,99222.62426525046,Working,2022-09-14 23:00:00,18.968741810743367,Low,PS-L4,2022-11-07 23:00:00,NA
2023-01-17 00:00:00,PS205,104874.86534025012,Working,2022-11-16 00:00:00,24.666357093366834,Low,PS-L4,2022-09-25 00:00:00,NA
2023-01-17 01:00:00,PS205,109827.68451694497,Needs Maintenance,2022-07-24 01:00:00,24.408835991344663,Low,PS-L4,2022-07-28 01:00:00,NA
2023-01-17 02:00:00,PS205,101157.99015279832,Working,2022-11-27 02:00:00,22.032161712521678,Low,PS-L4,2022-11-13 02:00:00,NA
2023-01-17 03:00:00,PS205,99505.21723845106,Working,2022-08-21 03:00:00,22.445201383656926,Low,PS-L4,2022-11-22 03:00:00,NA
2023-01-17 04:00:00,PS205,94857.03682594156,Working,2022-08-14 04:00:00,20.15973974285189,Medium,PS-L4,2022-09-14 04:00:00,NA
2023-01-17 05:00:00,PS205,109153.24043032833,Working,2022-10-26 05:00:00,21.662427610472175,Low,PS-L4,2022-12-15 05:00:00,NA
2023-01-17 06:00:00,PS205,111894.03147074507,Working,2022-11-23 06:00:00,21.444508380857275,Medium,PS-L4,2022-07-29 06:00:00,NA
2023-01-17 07:00:00,PS205,103901.39525261987,Working,2022-11-24 07:00:00,24.45507552709844,Low,PS-L4,2022-10-13 07:00:00,NA
2023-01-17 08:00:00,PS205,100103.05991623938,Working,2022-11-05 08:00:00,21.40805177410023,Low,PS-L4,2022-09-08 08:00:00,NA
2023-01-17 09:00:00,PS205,101933.88019513524,Needs Maintenance,2022-08-15 09:00:00,18.504117242141692,Low,PS-L4,2022-10-23 09:00:00,NA
2023-01-17 10:00:00,PS205,95682.76356813821,Working,2022-11-08 10:00:00,22.459086360023875,Low,PS-L4,2022-10-15 10:00:00,NA
2023-01-17 11:00:00,PS205,103880.7736364564,Needs Maintenance,2022-11-24 11:00:00,22.544123626329817,Low,PS-L4,2022-10-01 11:00:00,NA
2023-01-17 12:00:00,PS205,102473.46474485655,Working,2022-08-29 12:00:00,20.802634229514243,Low,PS-L4,2022-10-10 12:00:00,NA
2023-01-17 13:00:00,PS205,105079.69086214708,Working,2022-11-04 13:00:00,20.2478895858133,Low,PS-L4,2022-12-05 13:00:00,NA
2023-01-17 14:00:00,PS205,101874.68131359309,Working,2022-11-04 14:00:00,23.030327163377034,Medium,PS-L4,2022-12-01 14:00:00,NA
2023-01-17 15:00:00,PS205,106401.1724119402,Working,2022-08-25 15:00:00,21.630422468890707,Low,PS-L4,2022-08-23 15:00:00,NA
2023-01-17 16:00:00,PS205,106966.5710455303,Working,2022-08-29 16:00:00,24.765977568499064,Low,PS-L4,2022-11-10 16:00:00,NA
2023-01-17 17:00:00,PS205,112003.85994278293,Working,2022-10-25 17:00:00,23.18629827802654,Low,PS-L4,2022-09-07 17:00:00,NA
2023-01-17 18:00:00,PS205,104828.11107300829,Working,2022-11-26 18:00:00,18.500417151108447,Low,PS-L4,2022-12-12 18:00:00,E201
2023-01-17 19:00:00,PS205,107988.31463216772,Working,2022-08-03 19:00:00,22.059662582855054,Medium,PS-L4,2022-12-06 19:00:00,NA
2023-01-17 20:00:00,PS205,100870.3945202695,Working,2022-11-03 20:00:00,21.328992010799013,Low,PS-L4,2022-09-20 20:00:00,NA
2023-01-17 21:00:00,PS205,105871.12048487803,Working,2022-10-06 21:00:00,24.215357271693712,Medium,PS-L4,2022-10-21 21:00:00,NA
2023-01-17 22:00:00,PS205,112191.93977125346,Working,2022-07-22 22:00:00,21.054747984495535,Medium,PS-L4,2022-11-09 22:00:00,NA
2023-01-17 23:00:00,PS205,108669.78227325517,Working,2022-08-11 23:00:00,18.11053277447366,Medium,PS-L4,2022-08-26 23:00:00,NA
2023-01-18 00:00:00,PS205,106179.50497524015,Working,2022-12-14 00:00:00,20.846936932668285,Medium,PS-L4,2022-09-20 00:00:00,NA
2023-01-18 01:00:00,PS205,111895.84196262193,Needs Maintenance,2022-09-20 01:00:00,22.95495990381498,Low,PS-L4,2022-07-25 01:00:00,NA
2023-01-18 02:00:00,PS205,105009.8771055248,Working,2022-11-23 02:00:00,23.512242110053897,Medium,PS-L4,2022-08-06 02:00:00,NA
2023-01-18 03:00:00,PS205,95210.86838689525,Working,2022-09-13 03:00:00,24.683269147382852,Low,PS-L4,2022-09-17 03:00:00,NA
2023-01-18 04:00:00,PS205,99832.19567646827,Needs Maintenance,2022-11-14 04:00:00,21.248442107815197,Low,PS-L4,2022-09-06 04:00:00,NA
2023-01-18 05:00:00,PS205,98380.40734847709,Down,2022-12-17 05:00:00,22.35811539468898,Low,PS-L4,2022-11-24 05:00:00,NA
2023-01-18 06:00:00,PS205,112878.27911899774,Working,2022-09-03 06:00:00,19.91873667232088,High,PS-L4,2022-07-28 06:00:00,NA
2023-01-18 07:00:00,PS205,93642.79898284072,Working,2022-10-18 07:00:00,22.250387872245852,High,PS-L4,2022-09-27 07:00:00,NA
2023-01-18 08:00:00,PS205,109359.35968553137,Working,2022-08-09 08:00:00,21.17641976532819,Low,PS-L4,2022-12-17 08:00:00,NA
2023-01-18 09:00:00,PS205,90446.9785090709,Working,2022-11-11 09:00:00,24.423178329061347,Low,PS-L4,2022-12-02 09:00:00,NA
2023-01-18 10:00:00,PS205,110810.21324904061,Working,2022-08-10 10:00:00,21.582055398184043,High,PS-L4,2022-08-28 10:00:00,NA
2023-01-18 11:00:00,PS205,100205.90172572814,Working,2022-10-08 11:00:00,19.783838534981317,Low,PS-L4,2022-08-09 11:00:00,NA
2023-01-18 12:00:00,PS205,102778.10496850619,Working,2022-10-03 12:00:00,23.58126009004028,Low,PS-L4,2022-11-02 12:00:00,NA
2023-01-18 13:00:00,PS205,112092.03357390758,Working,2022-08-30 13:00:00,22.839265245359883,Medium,PS-L4,2022-07-26 13:00:00,NA
2023-01-18 14:00:00,PS205,107032.53251880305,Working,2022-10-12 14:00:00,22.914762520478014,Low,PS-L4,2022-11-23 14:00:00,NA
2023-01-18 15:00:00,PS205,102500.95053930106,Working,2022-08-09 15:00:00,18.213217489248283,Medium,PS-L4,2022-09-21 15:00:00,NA
2023-01-18 16:00:00,PS205,108505.52564625387,Needs Maintenance,2022-09-16 16:00:00,18.91530033815615,Low,PS-L4,2022-09-03 16:00:00,NA
2023-01-18 17:00:00,PS205,103421.65055201772,Working,2022-12-18 17:00:00,23.07323955786076,Low,PS-L4,2022-09-16 17:00:00,NA
2023-01-18 18:00:00,PS205,105195.9779695831,Working,2022-12-18 18:00:00,18.562018197315524,Low,PS-L4,2022-11-20 18:00:00,NA
2023-01-18 19:00:00,PS205,106377.76022016822,Working,2022-11-07 19:00:00,21.83365432282326,Low,PS-L4,2022-11-11 19:00:00,E203
2023-01-18 20:00:00,PS205,114536.37067769558,Needs Maintenance,2022-07-26 20:00:00,20.596656194029723,Low,PS-L4,2022-11-29 20:00:00,NA
2023-01-18 21:00:00,PS205,96093.00446004707,Working,2022-09-27 21:00:00,19.380195305260095,Low,PS-L4,2022-12-18 21:00:00,E201
2023-01-18 22:00:00,PS205,103982.58078556349,Working,2022-11-23 22:00:00,22.57715563981702,Medium,PS-L4,2022-10-13 22:00:00,NA
2023-01-18 23:00:00,PS205,108624.86068860508,Working,2022-09-26 23:00:00,20.159128608449567,Low,PS-L4,2022-08-28 23:00:00,NA
2023-01-19 00:00:00,PS205,107262.50244699065,Working,2022-11-25 00:00:00,24.183055340473643,Low,PS-L4,2022-11-15 00:00:00,NA
2023-01-19 01:00:00,PS205,105342.89327060353,Working,2022-09-18 01:00:00,21.851195915811395,Low,PS-L4,2022-08-20 01:00:00,NA
2023-01-19 02:00:00,PS205,100860.78409730336,Working,2022-11-30 02:00:00,20.240844103842182,Medium,PS-L4,2022-11-20 02:00:00,NA
2023-01-19 03:00:00,PS205,100941.37702395333,Working,2022-10-02 03:00:00,19.448186338484057,Low,PS-L4,2022-08-19 03:00:00,NA
2023-01-19 04:00:00,PS205,109933.67084685124,Working,2022-11-04 04:00:00,24.42460358781328,High,PS-L4,2022-09-27 04:00:00,NA
2023-01-19 05:00:00,PS205,99185.95412461337,Working,2022-08-07 05:00:00,24.616905426571595,Low,PS-L4,2022-08-14 05:00:00,NA
2023-01-19 06:00:00,PS205,102084.12846813808,Working,2022-10-27 06:00:00,20.88236278383217,Medium,PS-L4,2022-08-14 06:00:00,E201
2023-01-19 07:00:00,PS205,102205.26127849556,Working,2022-09-09 07:00:00,22.91366724360047,Medium,PS-L4,2022-10-31 07:00:00,NA
2023-01-19 08:00:00,PS205,104364.941184453,Working,2022-11-08 08:00:00,24.819370625821282,Medium,PS-L4,2022-10-22 08:00:00,NA
2023-01-19 09:00:00,PS205,104472.74519054774,Working,2022-09-10 09:00:00,20.798774719850943,Medium,PS-L4,2022-07-28 09:00:00,NA
2023-01-19 10:00:00,PS205,110871.65490678586,Working,2022-11-22 10:00:00,24.331744650725017,Low,PS-L4,2022-09-26 10:00:00,NA
2023-01-19 11:00:00,PS205,104165.7327252825,Working,2022-11-14 11:00:00,18.173978644429447,Low,PS-L4,2022-07-29 11:00:00,NA
2023-01-19 12:00:00,PS205,104066.2035293433,Working,2022-12-12 12:00:00,22.554595573879393,Low,PS-L4,2022-09-11 12:00:00,NA
2023-01-19 13:00:00,PS205,102790.52217588546,Working,2022-10-23 13:00:00,21.81694522606691,Medium,PS-L4,2022-09-30 13:00:00,NA
2023-01-19 14:00:00,PS205,110639.09786419019,Working,2022-10-16 14:00:00,23.169759581959084,Low,PS-L4,2022-10-14 14:00:00,NA
2023-01-19 15:00:00,PS205,102611.18624015356,Working,2022-11-14 15:00:00,20.362719342870456,Medium,PS-L4,2022-12-06 15:00:00,NA
2023-01-19 16:00:00,PS205,106869.51100671366,Working,2022-11-13 16:00:00,18.837606675093568,Low,PS-L4,2022-11-13 16:00:00,NA
2023-01-19 17:00:00,PS205,106290.92602322661,Working,2022-08-01 17:00:00,21.491804205999067,Low,PS-L4,2022-10-29 17:00:00,NA
2023-01-19 18:00:00,PS205,100606.33640837963,Working,2022-08-15 18:00:00,22.512036402830553,Low,PS-L4,2022-08-02 18:00:00,NA
2023-01-19 19:00:00,PS205,105400.00267327088,Working,2022-10-21 19:00:00,19.801004984905127,Low,PS-L4,2022-10-15 19:00:00,NA
2023-01-19 20:00:00,PS205,98455.92408267956,Working,2022-08-07 20:00:00,22.821071721904097,Low,PS-L4,2022-08-07 20:00:00,NA
2023-01-19 21:00:00,PS205,102455.55395233254,Working,2022-08-07 21:00:00,23.988389846325347,Low,PS-L4,2022-10-11 21:00:00,NA
2023-01-19 22:00:00,PS205,96270.8901996967,Working,2022-08-26 22:00:00,20.214819409419665,Medium,PS-L4,2022-10-06 22:00:00,NA
2023-01-19 23:00:00,PS205,108569.38967167391,Working,2022-09-28 23:00:00,22.93960052198292,Low,PS-L4,2022-10-15 23:00:00,NA
2023-01-20 00:00:00,PS205,99072.72825416914,Working,2022-11-07 00:00:00,24.476960053133567,Medium,PS-L4,2022-07-31 00:00:00,NA
2023-01-20 01:00:00,PS205,101524.3822663465,Working,2022-09-25 01:00:00,19.344081042863813,Low,PS-L4,2022-11-12 01:00:00,NA
2023-01-20 02:00:00,PS205,98520.794711642,Working,2022-10-05 02:00:00,19.503773910307768,Low,PS-L4,2022-09-03 02:00:00,NA
2023-01-20 03:00:00,PS205,109085.12075047896,Working,2022-09-07 03:00:00,20.379714332639033,Low,PS-L4,2022-08-29 03:00:00,E202
2023-01-20 04:00:00,PS205,103422.64064547735,Working,2022-09-12 04:00:00,23.468349626987177,Low,PS-L4,2022-09-03 04:00:00,NA
2023-01-20 05:00:00,PS205,108311.45907570564,Working,2022-08-04 05:00:00,20.87430580815774,Low,PS-L4,2022-09-30 05:00:00,E202
2023-01-20 06:00:00,PS205,103533.56024716586,Working,2022-12-06 06:00:00,21.340296990829273,Low,PS-L4,2022-07-30 06:00:00,NA
2023-01-20 07:00:00,PS205,106047.42297316145,Working,2022-10-19 07:00:00,18.01940153735223,Medium,PS-L4,2022-11-22 07:00:00,NA
2023-01-20 08:00:00,PS205,101029.38238677465,Working,2022-11-08 08:00:00,20.13906345045153,Low,PS-L4,2022-10-28 08:00:00,NA
2023-01-20 09:00:00,PS205,98322.70025022696,Working,2022-10-08 09:00:00,19.24806217059178,Low,PS-L4,2022-10-06 09:00:00,NA
2023-01-20 10:00:00,PS205,108713.3193276459,Working,2022-10-20 10:00:00,18.536157839402076,High,PS-L4,2022-07-28 10:00:00,NA
2023-01-20 11:00:00,PS205,106394.22095695623,Working,2022-11-25 11:00:00,22.937100552021032,Medium,PS-L4,2022-11-15 11:00:00,NA
2023-01-20 12:00:00,PS205,114293.53194393979,Working,2022-07-27 12:00:00,20.759236739580814,Low,PS-L4,2022-09-07 12:00:00,NA
2023-01-20 13:00:00,PS205,106717.92736971237,Working,2022-11-14 13:00:00,21.146271938549873,Low,PS-L4,2022-12-06 13:00:00,NA
2023-01-20 14:00:00,PS205,106491.98979129341,Needs Maintenance,2022-09-26 14:00:00,19.168112938738833,Medium,PS-L4,2022-09-27 14:00:00,NA
2023-01-20 15:00:00,PS205,111426.66743664764,Working,2022-11-09 15:00:00,22.716601566594004,Low,PS-L4,2022-11-01 15:00:00,NA
2023-01-20 16:00:00,PS205,112605.40166319978,Working,2022-11-30 16:00:00,18.316421869178075,Low,PS-L4,2022-10-13 16:00:00,NA
2023-01-20 17:00:00,PS205,110862.763393678,Working,2022-12-19 17:00:00,23.34312532981506,Low,PS-L4,2022-11-15 17:00:00,NA
2023-01-20 18:00:00,PS205,105654.5604513442,Working,2022-12-10 18:00:00,22.29498478745782,Medium,PS-L4,2022-09-20 18:00:00,NA
2023-01-20 19:00:00,PS205,107489.10110345077,Down,2022-10-15 19:00:00,19.23440522013991,Medium,PS-L4,2022-11-01 19:00:00,NA
2023-01-20 20:00:00,PS205,117368.7859551117,Working,2022-11-20 20:00:00,24.86858707932233,Medium,PS-L4,2022-12-07 20:00:00,NA
2023-01-20 21:00:00,PS205,103510.9947302619,Needs Maintenance,2022-09-17 21:00:00,21.710171474674144,Medium,PS-L4,2022-10-04 21:00:00,NA
2023-01-20 22:00:00,PS205,104452.51707856897,Working,2022-12-03 22:00:00,19.62826526734493,Low,PS-L4,2022-11-19 22:00:00,NA
2023-01-20 23:00:00,PS205,114949.3781979175,Working,2022-09-18 23:00:00,24.626934575246523,Medium,PS-L4,2022-11-11 23:00:00,NA
2023-01-21 00:00:00,PS205,103096.32845161972,Needs Maintenance,2022-11-29 00:00:00,20.090630052092667,Low,PS-L4,2022-10-31 00:00:00,NA
2023-01-21 01:00:00,PS205,109998.28226964359,Working,2022-09-25 01:00:00,20.95709370302799,Low,PS-L4,2022-08-12 01:00:00,NA
2023-01-21 02:00:00,PS205,98453.66579450342,Down,2022-11-21 02:00:00,21.928024163043858,Medium,PS-L4,2022-09-17 02:00:00,NA
2023-01-21 03:00:00,PS205,96036.7115614578,Down,2022-10-20 03:00:00,22.514754578582934,High,PS-L4,2022-10-15 03:00:00,NA
2023-01-21 04:00:00,PS205,111902.0719137572,Working,2022-09-08 04:00:00,21.853171960626337,Low,PS-L4,2022-12-07 04:00:00,NA
2023-01-21 05:00:00,PS205,95017.00257558103,Working,2022-08-04 05:00:00,22.49881112111667,Low,PS-L4,2022-11-28 05:00:00,NA
2023-01-21 06:00:00,PS205,102396.02965832328,Needs Maintenance,2022-08-20 06:00:00,19.858032767333274,High,PS-L4,2022-11-04 06:00:00,NA
2023-01-21 07:00:00,PS205,99032.32224881364,Working,2022-08-19 07:00:00,21.49736302496706,Medium,PS-L4,2022-12-06 07:00:00,NA
2023-01-21 08:00:00,PS205,102813.07939482458,Working,2022-09-09 08:00:00,22.217501494470966,Low,PS-L4,2022-10-25 08:00:00,NA
2023-01-21 09:00:00,PS205,106058.6462827237,Working,2022-12-02 09:00:00,23.376778152263626,Medium,PS-L4,2022-11-05 09:00:00,NA
2023-01-21 10:00:00,PS205,99549.81631810094,Down,2022-12-08 10:00:00,20.525000866270453,High,PS-L4,2022-10-26 10:00:00,NA
2023-01-21 11:00:00,PS205,101276.00028065903,Working,2022-11-19 11:00:00,23.525336627191056,Low,PS-L4,2022-08-25 11:00:00,NA
2023-01-21 12:00:00,PS205,102194.43893921508,Working,2022-09-19 12:00:00,21.00591216486276,Low,PS-L4,2022-09-21 12:00:00,NA
2023-01-21 13:00:00,PS205,110029.58521679476,Down,2022-11-07 13:00:00,23.12267932048247,Medium,PS-L4,2022-09-08 13:00:00,NA
2023-01-21 14:00:00,PS205,101200.3126170954,Needs Maintenance,2022-08-11 14:00:00,20.5869316359361,Medium,PS-L4,2022-10-22 14:00:00,NA
2023-01-21 15:00:00,PS205,106567.48328767043,Working,2022-11-02 15:00:00,22.074776816598792,Medium,PS-L4,2022-12-04 15:00:00,NA
2023-01-21 16:00:00,PS205,109783.98559884558,Working,2022-10-05 16:00:00,19.033813831876046,Medium,PS-L4,2022-12-06 16:00:00,NA
2023-01-21 17:00:00,PS205,105110.4612729368,Working,2022-12-12 17:00:00,20.010031028328953,Low,PS-L4,2022-12-06 17:00:00,NA
2023-01-21 18:00:00,PS205,97712.42504531986,Working,2022-09-14 18:00:00,20.747720955958272,Low,PS-L4,2022-12-10 18:00:00,NA
2023-01-21 19:00:00,PS205,108329.54731356398,Working,2022-07-30 19:00:00,22.809026555440404,Low,PS-L4,2022-09-18 19:00:00,NA
2023-01-21 20:00:00,PS205,103526.93978340026,Working,2022-10-02 20:00:00,24.607873457310824,Low,PS-L4,2022-09-30 20:00:00,NA
2023-01-21 21:00:00,PS205,111540.89367547179,Working,2022-11-16 21:00:00,24.942073960041363,Medium,PS-L4,2022-08-13 21:00:00,NA
2023-01-21 22:00:00,PS205,106001.87759669937,Working,2022-08-20 22:00:00,22.851692115832012,Low,PS-L4,2022-11-20 22:00:00,NA
2023-01-21 23:00:00,PS205,107100.37986252387,Working,2022-10-20 23:00:00,24.680149393038256,Medium,PS-L4,2022-09-25 23:00:00,NA
2023-01-22 00:00:00,PS205,101774.16461252152,Needs Maintenance,2022-12-17 00:00:00,20.204944170425133,Low,PS-L4,2022-11-22 00:00:00,NA
2023-01-22 01:00:00,PS205,116079.22632604478,Working,2022-11-22 01:00:00,18.46899793279832,Medium,PS-L4,2022-09-17 01:00:00,NA
2023-01-22 02:00:00,PS205,106913.78022753829,Needs Maintenance,2022-09-30 02:00:00,22.4043617497102,Medium,PS-L4,2022-10-20 02:00:00,NA
2023-01-22 03:00:00,PS205,110162.67071603119,Working,2022-08-29 03:00:00,21.533740028830277,Low,PS-L4,2022-09-20 03:00:00,NA
2023-01-22 04:00:00,PS205,107139.25491670759,Working,2022-11-27 04:00:00,18.144855022961746,Low,PS-L4,2022-11-28 04:00:00,NA
2023-01-22 05:00:00,PS205,106991.35487753141,Working,2022-12-14 05:00:00,18.097276906673173,Low,PS-L4,2022-08-27 05:00:00,NA
2023-01-22 06:00:00,PS205,100453.43476217146,Working,2022-12-03 06:00:00,19.494558287058723,Medium,PS-L4,2022-08-18 06:00:00,E203
2023-01-22 07:00:00,PS205,104418.54991515253,Working,2022-10-02 07:00:00,24.41835743718488,Low,PS-L4,2022-09-25 07:00:00,NA
2023-01-22 08:00:00,PS205,109630.25701766016,Working,2022-12-23 08:00:00,18.574301521652906,Medium,PS-L4,2022-11-17 08:00:00,NA
2023-01-22 09:00:00,PS205,98420.42199521227,Working,2022-09-27 09:00:00,24.762056647770113,High,PS-L4,2022-11-16 09:00:00,NA
2023-01-22 10:00:00,PS205,99435.43700420155,Working,2022-11-13 10:00:00,23.417574625300603,Medium,PS-L4,2022-09-14 10:00:00,NA
2023-01-22 11:00:00,PS205,109779.53227222594,Working,2022-10-20 11:00:00,20.116416655092593,Low,PS-L4,2022-10-31 11:00:00,NA
2023-01-22 12:00:00,PS205,110307.54190498167,Working,2022-12-08 12:00:00,22.77706853823878,Low,PS-L4,2022-10-06 12:00:00,NA
2023-01-22 13:00:00,PS205,102982.35699947627,Needs Maintenance,2022-11-03 13:00:00,23.41508753582883,Medium,PS-L4,2022-10-27 13:00:00,NA
2023-01-22 14:00:00,PS205,98885.86134125902,Working,2022-12-22 14:00:00,22.512728398850516,Medium,PS-L4,2022-10-14 14:00:00,NA
2023-01-22 15:00:00,PS205,91095.90070766117,Working,2022-09-17 15:00:00,19.89112375129347,Low,PS-L4,2022-09-07 15:00:00,NA
2023-01-22 16:00:00,PS205,99255.66819219217,Working,2022-10-18 16:00:00,18.114448915998103,Low,PS-L4,2022-09-09 16:00:00,NA
2023-01-22 17:00:00,PS205,107325.7476779312,Working,2022-11-20 17:00:00,23.15319097156059,Low,PS-L4,2022-12-02 17:00:00,NA
2023-01-22 18:00:00,PS205,104286.32128530326,Working,2022-12-17 18:00:00,18.69179954445689,Low,PS-L4,2022-12-13 18:00:00,NA
2023-01-22 19:00:00,PS205,110531.95085291128,Working,2022-08-16 19:00:00,23.697974279057316,Medium,PS-L4,2022-09-14 19:00:00,NA
2023-01-22 20:00:00,PS205,102951.43202623005,Working,2022-09-12 20:00:00,23.33594628769056,Medium,PS-L4,2022-10-12 20:00:00,NA
2023-01-22 21:00:00,PS205,107674.89760590911,Working,2022-11-25 21:00:00,24.717321019723766,Low,PS-L4,2022-10-04 21:00:00,NA
2023-01-22 22:00:00,PS205,98536.77995410294,Working,2022-10-30 22:00:00,18.020054413233222,High,PS-L4,2022-12-19 22:00:00,NA
2023-01-22 23:00:00,PS205,110067.31990980433,Needs Maintenance,2022-12-08 23:00:00,18.120977445699,Medium,PS-L4,2022-11-13 23:00:00,NA
2023-01-23 00:00:00,PS205,106662.55570122798,Working,2022-12-19 00:00:00,21.88381459843855,Medium,PS-L4,2022-11-25 00:00:00,NA
2023-01-23 01:00:00,PS205,108986.52795505272,Working,2022-08-08 01:00:00,21.763708041841753,Low,PS-L4,2022-08-06 01:00:00,NA
2023-01-23 02:00:00,PS205,110507.16932884202,Working,2022-10-03 02:00:00,19.357545627739505,High,PS-L4,2022-11-15 02:00:00,NA
2023-01-23 03:00:00,PS205,111302.37533630483,Working,2022-10-26 03:00:00,22.70802284983794,Medium,PS-L4,2022-10-20 03:00:00,NA
2023-01-23 04:00:00,PS205,101075.71022183844,Needs Maintenance,2022-12-14 04:00:00,20.329005183779067,High,PS-L4,2022-11-14 04:00:00,NA
2023-01-23 05:00:00,PS205,106945.34966509014,Needs Maintenance,2022-08-23 05:00:00,21.6250952053896,Medium,PS-L4,2022-10-20 05:00:00,NA
2023-01-23 06:00:00,PS205,110153.17567305155,Working,2022-12-18 06:00:00,23.947788763018323,High,PS-L4,2022-10-18 06:00:00,NA
2023-01-23 07:00:00,PS205,97941.34230942152,Working,2022-12-20 07:00:00,20.680529528121184,Low,PS-L4,2022-10-11 07:00:00,NA
2023-01-23 08:00:00,PS205,107203.1689005269,Working,2022-11-11 08:00:00,21.836963405308254,High,PS-L4,2022-08-02 08:00:00,NA
2023-01-23 09:00:00,PS205,103306.85203563177,Working,2022-12-01 09:00:00,20.618468816877908,Medium,PS-L4,2022-09-08 09:00:00,NA
2023-01-23 10:00:00,PS205,107167.72186668594,Working,2022-11-19 10:00:00,19.421858546873054,Low,PS-L4,2022-12-17 10:00:00,E202
2023-01-23 11:00:00,PS205,99316.65417247485,Working,2022-12-02 11:00:00,20.295444096982592,Medium,PS-L4,2022-11-19 11:00:00,NA
2023-01-23 12:00:00,PS205,111672.02208764279,Working,2022-10-20 12:00:00,23.462586117673894,Low,PS-L4,2022-09-26 12:00:00,NA
2023-01-23 13:00:00,PS205,113295.33025217637,Working,2022-10-13 13:00:00,20.5229673021991,Low,PS-L4,2022-11-10 13:00:00,NA
2023-01-23 14:00:00,PS205,101203.89827138928,Working,2022-12-16 14:00:00,19.615656751172473,Medium,PS-L4,2022-11-17 14:00:00,NA
2023-01-23 15:00:00,PS205,105278.16952486688,Needs Maintenance,2022-11-30 15:00:00,18.10243040234403,Low,PS-L4,2022-09-28 15:00:00,NA
2023-01-23 16:00:00,PS205,117724.24167038602,Needs Maintenance,2022-08-31 16:00:00,23.99953185189802,Low,PS-L4,2022-08-21 16:00:00,NA
2023-01-23 17:00:00,PS205,109773.18135388281,Working,2022-11-06 17:00:00,20.018394304357255,Medium,PS-L4,2022-10-21 17:00:00,NA
2023-01-23 18:00:00,PS205,106822.74680238162,Working,2022-10-05 18:00:00,19.693360913165698,Low,PS-L4,2022-11-07 18:00:00,NA
2023-01-23 19:00:00,PS205,109170.22042109516,Needs Maintenance,2022-09-21 19:00:00,23.393402301797337,High,PS-L4,2022-11-30 19:00:00,NA
2023-01-23 20:00:00,PS205,106066.66276300685,Working,2022-12-12 20:00:00,22.850178142204427,Medium,PS-L4,2022-10-08 20:00:00,E202
2023-01-23 21:00:00,PS205,109126.05461303674,Working,2022-12-12 21:00:00,19.669567154795775,Low,PS-L4,2022-12-09 21:00:00,NA
2023-01-23 22:00:00,PS205,104872.38743076763,Working,2022-08-20 22:00:00,24.89078134527712,Low,PS-L4,2022-12-03 22:00:00,NA
2023-01-23 23:00:00,PS205,105574.15878995234,Working,2022-11-13 23:00:00,24.080618574540214,Low,PS-L4,2022-12-16 23:00:00,NA
2023-01-24 00:00:00,PS205,99988.0280525476,Working,2022-11-16 00:00:00,23.214681590826046,Medium,PS-L4,2022-10-02 00:00:00,NA
2023-01-24 01:00:00,PS205,102086.29857760305,Needs Maintenance,2022-08-08 01:00:00,21.86173337886771,Low,PS-L4,2022-10-27 01:00:00,NA
2023-01-24 02:00:00,PS205,108357.10842871823,Needs Maintenance,2022-10-14 02:00:00,21.064179453299467,Medium,PS-L4,2022-08-04 02:00:00,NA
2023-01-24 03:00:00,PS205,97312.83264945859,Working,2022-12-08 03:00:00,24.553337966715013,Medium,PS-L4,2022-09-24 03:00:00,E203
