Timestamp,Sensor ID,Temperature Reading (°C),Operational Status,Last Maintenance Date,Ambient Humidity,Heat Source Proximity,Sensor Model,Last Calibration Date,Error Code
2023-01-16 07:00:00,TS313,20.74631027589466,Working,2022-08-21 07:00:00,54.2699777856591,Medium,TS-T2,2022-11-17 07:00:00,E301
2023-01-16 08:00:00,TS313,21.3470113293177,Working,2022-10-05 08:00:00,35.54228560637692,Medium,TS-T2,2022-09-11 08:00:00,NA
2023-01-16 09:00:00,TS313,21.762598786897243,Working,2022-08-20 09:00:00,47.08365865937406,Far,TS-T2,2022-08-26 09:00:00,NA
2023-01-16 10:00:00,TS313,18.93301188577589,Needs Maintenance,2022-12-02 10:00:00,36.6767587945163,Medium,TS-T2,2022-12-09 10:00:00,NA
2023-01-16 11:00:00,TS313,20.800681909433628,Working,2022-11-16 11:00:00,64.70354294459125,Medium,TS-T2,2022-07-28 11:00:00,NA
2023-01-16 12:00:00,TS313,21.861398420237684,Needs Maintenance,2022-09-30 12:00:00,53.59349941208065,Far,TS-T2,2022-07-23 12:00:00,NA
2023-01-16 13:00:00,TS313,23.142440039536897,Working,2022-09-04 13:00:00,58.257934123921274,Far,TS-T2,2022-10-16 13:00:00,NA
2023-01-16 14:00:00,TS313,22.88300721286351,Working,2022-09-23 14:00:00,35.16389471244942,Far,TS-T2,2022-12-13 14:00:00,NA
2023-01-16 15:00:00,TS313,24.321121137642354,Needs Maintenance,2022-11-04 15:00:00,49.16599075378534,Medium,TS-T2,2022-07-30 15:00:00,NA
2023-01-16 16:00:00,TS313,25.451957038014363,Working,2022-07-27 16:00:00,44.0106777049936,Medium,TS-T2,2022-08-14 16:00:00,E302
2023-01-16 17:00:00,TS313,21.39120425768873,Down,2022-12-17 17:00:00,50.763514133279344,Medium,TS-T2,2022-10-31 17:00:00,NA
2023-01-16 18:00:00,TS313,22.996337059989308,Working,2022-08-24 18:00:00,59.74716213731186,Far,TS-T2,2022-09-21 18:00:00,NA
2023-01-16 19:00:00,TS313,20.398522831858322,Working,2022-09-08 19:00:00,45.82219371586358,Medium,TS-T2,2022-11-21 19:00:00,NA
2023-01-16 20:00:00,TS313,21.77915564612047,Needs Maintenance,2022-08-29 20:00:00,44.18336632488486,Medium,TS-T2,2022-07-21 20:00:00,NA
2023-01-16 21:00:00,TS313,17.764652064877062,Needs Maintenance,2022-11-29 21:00:00,52.64452513396185,Medium,TS-T2,2022-11-17 21:00:00,NA
2023-01-16 22:00:00,TS313,21.262198364245446,Working,2022-09-14 22:00:00,42.85927816673836,Medium,TS-T2,2022-10-01 22:00:00,NA
2023-01-16 23:00:00,TS313,23.600391899234502,Down,2022-10-01 23:00:00,47.290867274959936,Medium,TS-T2,2022-10-21 23:00:00,NA
2023-01-17 00:00:00,TS313,22.604658680720195,Working,2022-11-26 00:00:00,51.856313246621454,Medium,TS-T2,2022-10-31 00:00:00,E302
2023-01-17 01:00:00,TS313,22.941813337712073,Working,2022-11-22 01:00:00,48.10460557192441,Near,TS-T2,2022-10-23 01:00:00,NA
2023-01-17 02:00:00,TS313,23.23079346604316,Working,2022-11-05 02:00:00,53.9726091812606,Far,TS-T2,2022-09-26 02:00:00,NA
2023-01-17 03:00:00,TS313,24.053873693477378,Working,2022-08-09 03:00:00,30.435107398520632,Medium,TS-T2,2022-10-03 03:00:00,NA
2023-01-17 04:00:00,TS313,18.902386496656835,Working,2022-09-06 04:00:00,61.53204038827664,Far,TS-T2,2022-07-22 04:00:00,NA
2023-01-17 05:00:00,TS313,24.79557053990124,Working,2022-12-12 05:00:00,56.01482972292975,Medium,TS-T2,2022-08-02 05:00:00,NA
2023-01-17 06:00:00,TS313,20.6509124874779,Working,2022-08-27 06:00:00,59.77298030285499,Near,TS-T2,2022-10-25 06:00:00,NA
2023-01-17 07:00:00,TS313,24.91046043667413,Working,2022-11-26 07:00:00,32.970580903227166,Far,TS-T2,2022-07-22 07:00:00,E301
2023-01-17 08:00:00,TS313,23.342073307650356,Working,2022-09-20 08:00:00,36.67687123416878,Medium,TS-T2,2022-10-12 08:00:00,NA
2023-01-17 09:00:00,TS313,21.38481670222476,Working,2022-12-14 09:00:00,61.45055326367343,Medium,TS-T2,2022-10-11 09:00:00,NA
2023-01-17 10:00:00,TS313,21.47470681715608,Needs Maintenance,2022-09-26 10:00:00,46.44645608027279,Medium,TS-T2,2022-11-21 10:00:00,NA
2023-01-17 11:00:00,TS313,20.85891480908844,Working,2022-10-13 11:00:00,68.1521285105789,Far,TS-T2,2022-09-04 11:00:00,NA
2023-01-17 12:00:00,TS313,20.887719196593036,Working,2022-11-26 12:00:00,43.15795113702126,Far,TS-T2,2022-08-28 12:00:00,NA
2023-01-17 13:00:00,TS313,24.509998739392394,Down,2022-07-25 13:00:00,37.315517167494804,Medium,TS-T2,2022-12-18 13:00:00,NA
2023-01-17 14:00:00,TS313,22.382212922442683,Working,2022-08-03 14:00:00,55.23326865322823,Medium,TS-T2,2022-11-29 14:00:00,NA
2023-01-17 15:00:00,TS313,20.99457923945667,Working,2022-11-04 15:00:00,67.83878995867417,Far,TS-T2,2022-07-30 15:00:00,NA
2023-01-17 16:00:00,TS313,23.88326647010841,Working,2022-08-17 16:00:00,35.832879528110354,Near,TS-T2,2022-11-13 16:00:00,NA
2023-01-17 17:00:00,TS313,21.882183390611,Working,2022-09-06 17:00:00,50.25804786876646,Medium,TS-T2,2022-09-25 17:00:00,NA
2023-01-17 18:00:00,TS313,18.33577853575723,Working,2022-07-24 18:00:00,65.34117881237736,Medium,TS-T2,2022-10-16 18:00:00,NA
2023-01-17 19:00:00,TS313,24.47594083953733,Working,2022-07-22 19:00:00,62.7750265285833,Near,TS-T2,2022-11-16 19:00:00,NA
2023-01-17 20:00:00,TS313,24.033944844426358,Working,2022-11-09 20:00:00,33.95864342933316,Medium,TS-T2,2022-11-30 20:00:00,NA
2023-01-17 21:00:00,TS313,21.269633988156052,Working,2022-07-23 21:00:00,60.56997262306252,Far,TS-T2,2022-08-21 21:00:00,NA
2023-01-17 22:00:00,TS313,20.250336203049677,Working,2022-08-19 22:00:00,54.0600046241356,Medium,TS-T2,2022-09-27 22:00:00,NA
2023-01-17 23:00:00,TS313,21.850240241632417,Working,2022-08-14 23:00:00,55.103313797277536,Medium,TS-T2,2022-10-10 23:00:00,NA
2023-01-18 00:00:00,TS313,23.252953709402654,Working,2022-10-12 00:00:00,63.74190191719827,Medium,TS-T2,2022-08-05 00:00:00,NA
2023-01-18 01:00:00,TS313,25.04957274273422,Needs Maintenance,2022-09-04 01:00:00,59.7636540594564,Medium,TS-T2,2022-11-01 01:00:00,E303
2023-01-18 02:00:00,TS313,23.775346257847524,Needs Maintenance,2022-11-08 02:00:00,64.46682834755885,Medium,TS-T2,2022-11-03 02:00:00,NA
2023-01-18 03:00:00,TS313,23.404158170478134,Working,2022-10-25 03:00:00,42.997376939564475,Medium,TS-T2,2022-09-06 03:00:00,NA
2023-01-18 04:00:00,TS313,23.15874438372193,Working,2022-09-02 04:00:00,60.02643930204384,Far,TS-T2,2022-10-02 04:00:00,E302
2023-01-18 05:00:00,TS313,24.380098133886012,Working,2022-08-27 05:00:00,65.9934502014819,Medium,TS-T2,2022-12-09 05:00:00,NA
2023-01-18 06:00:00,TS313,23.238448643864793,Working,2022-08-30 06:00:00,38.893987122096526,Medium,TS-T2,2022-09-09 06:00:00,NA
2023-01-18 07:00:00,TS313,21.883437301454407,Working,2022-11-20 07:00:00,53.24296390894395,Medium,TS-T2,2022-11-08 07:00:00,NA
2023-01-18 08:00:00,TS313,24.123326887640953,Needs Maintenance,2022-09-10 08:00:00,36.98745231232598,Medium,TS-T2,2022-10-02 08:00:00,NA
2023-01-18 09:00:00,TS313,19.668413582566956,Needs Maintenance,2022-08-26 09:00:00,46.73201972783387,Medium,TS-T2,2022-12-13 09:00:00,NA
2023-01-18 10:00:00,TS313,21.94819396817339,Working,2022-08-17 10:00:00,37.61213068225779,Far,TS-T2,2022-10-07 10:00:00,NA
2023-01-18 11:00:00,TS313,18.425975685900465,Working,2022-11-19 11:00:00,46.5744498331609,Near,TS-T2,2022-09-30 11:00:00,NA
2023-01-18 12:00:00,TS313,20.473653397402295,Needs Maintenance,2022-11-10 12:00:00,48.07451371216651,Medium,TS-T2,2022-11-17 12:00:00,NA
2023-01-18 13:00:00,TS313,17.925321077465934,Working,2022-09-16 13:00:00,64.52070865564855,Near,TS-T2,2022-09-11 13:00:00,NA
2023-01-18 14:00:00,TS313,25.394142723984068,Needs Maintenance,2022-08-24 14:00:00,69.59881399844306,Medium,TS-T2,2022-12-03 14:00:00,NA
2023-01-18 15:00:00,TS313,21.08120700071173,Working,2022-11-06 15:00:00,53.204401768093405,Far,TS-T2,2022-07-25 15:00:00,NA
2023-01-18 16:00:00,TS313,21.99721737010252,Working,2022-11-06 16:00:00,58.776987086550314,Far,TS-T2,2022-09-14 16:00:00,NA
2023-01-18 17:00:00,TS313,22.04797663240923,Needs Maintenance,2022-12-02 17:00:00,37.099499674007006,Far,TS-T2,2022-08-02 17:00:00,NA
2023-01-18 18:00:00,TS313,24.4404015142992,Working,2022-08-16 18:00:00,62.10329347423652,Near,TS-T2,2022-09-25 18:00:00,NA
2023-01-18 19:00:00,TS313,21.145996020332454,Working,2022-12-19 19:00:00,39.41046687920543,Far,TS-T2,2022-12-15 19:00:00,NA
2023-01-18 20:00:00,TS313,20.07027350754478,Working,2022-11-17 20:00:00,69.23101767095804,Far,TS-T2,2022-08-07 20:00:00,NA
2023-01-18 21:00:00,TS313,21.93806735498292,Working,2022-09-14 21:00:00,36.75894470160273,Medium,TS-T2,2022-12-04 21:00:00,NA
2023-01-18 22:00:00,TS313,19.109982721402787,Working,2022-09-22 22:00:00,38.870890777175916,Far,TS-T2,2022-10-29 22:00:00,NA
2023-01-18 23:00:00,TS313,19.310440634749824,Working,2022-07-28 23:00:00,59.452508435170444,Near,TS-T2,2022-10-04 23:00:00,NA
2023-01-19 00:00:00,TS313,20.975968100539795,Working,2022-11-19 00:00:00,61.81138207713694,Far,TS-T2,2022-11-28 00:00:00,NA
2023-01-19 01:00:00,TS313,19.49445247958425,Working,2022-12-01 01:00:00,59.63148243310618,Medium,TS-T2,2022-10-15 01:00:00,E301
2023-01-19 02:00:00,TS313,21.610314475877583,Working,2022-08-09 02:00:00,67.10833886017514,Far,TS-T2,2022-11-25 02:00:00,NA
2023-01-19 03:00:00,TS313,24.753756314791563,Working,2022-11-27 03:00:00,59.366637818887824,Far,TS-T2,2022-08-04 03:00:00,NA
2023-01-19 04:00:00,TS313,22.42006255893694,Working,2022-09-26 04:00:00,56.67415601704318,Medium,TS-T2,2022-10-04 04:00:00,E302
2023-01-19 05:00:00,TS313,25.470728123366875,Working,2022-11-04 05:00:00,68.39678884220817,Medium,TS-T2,2022-09-08 05:00:00,NA
2023-01-19 06:00:00,TS313,23.986106642315992,Working,2022-08-11 06:00:00,47.64042498705862,Medium,TS-T2,2022-09-19 06:00:00,NA
2023-01-19 07:00:00,TS313,24.19542694262105,Working,2022-08-15 07:00:00,41.83940804142556,Far,TS-T2,2022-10-03 07:00:00,NA
2023-01-19 08:00:00,TS313,22.429196690474615,Working,2022-09-25 08:00:00,50.7958576841166,Medium,TS-T2,2022-11-03 08:00:00,NA
2023-01-19 09:00:00,TS313,21.631327694309253,Working,2022-08-12 09:00:00,43.452734411070395,Far,TS-T2,2022-11-11 09:00:00,NA
2023-01-19 10:00:00,TS313,22.339452438969673,Down,2022-09-21 10:00:00,46.89341599580486,Medium,TS-T2,2022-08-19 10:00:00,NA
2023-01-19 11:00:00,TS313,22.426984023109586,Working,2022-12-01 11:00:00,31.760306845951554,Medium,TS-T2,2022-10-25 11:00:00,NA
2023-01-19 12:00:00,TS313,26.83125758864141,Working,2022-11-20 12:00:00,59.68285421980889,Medium,TS-T2,2022-09-05 12:00:00,NA
2023-01-19 13:00:00,TS313,22.465206677928,Working,2022-10-29 13:00:00,69.57048072598083,Medium,TS-T2,2022-11-17 13:00:00,E301
2023-01-19 14:00:00,TS313,24.87489429955736,Working,2022-08-21 14:00:00,60.87217080468743,Far,TS-T2,2022-08-07 14:00:00,NA
2023-01-19 15:00:00,TS313,22.94267237339867,Working,2022-10-31 15:00:00,41.864104486095805,Near,TS-T2,2022-11-30 15:00:00,NA
2023-01-19 16:00:00,TS313,21.656124860695325,Working,2022-08-07 16:00:00,36.732884529221764,Far,TS-T2,2022-09-03 16:00:00,NA
2023-01-19 17:00:00,TS313,21.55613392946817,Working,2022-08-03 17:00:00,39.40058673348046,Medium,TS-T2,2022-08-26 17:00:00,NA
2023-01-19 18:00:00,TS313,21.529015177566855,Working,2022-08-19 18:00:00,43.375766224748304,Medium,TS-T2,2022-10-29 18:00:00,NA
2023-01-19 19:00:00,TS313,21.543377040485495,Needs Maintenance,2022-11-05 19:00:00,57.144029605092044,Near,TS-T2,2022-12-08 19:00:00,NA
2023-01-19 20:00:00,TS313,26.301926346253037,Working,2022-07-29 20:00:00,54.56699503141742,Near,TS-T2,2022-09-18 20:00:00,NA
2023-01-19 21:00:00,TS313,20.148595759650597,Working,2022-12-16 21:00:00,32.096129007853925,Near,TS-T2,2022-09-22 21:00:00,NA
2023-01-19 22:00:00,TS313,20.99669994089555,Working,2022-10-14 22:00:00,38.28568802882444,Far,TS-T2,2022-09-19 22:00:00,E301
2023-01-19 23:00:00,TS313,24.59111242469521,Needs Maintenance,2022-12-04 23:00:00,67.09530842613815,Far,TS-T2,2022-07-28 23:00:00,NA
2023-01-20 00:00:00,TS313,22.290329233549965,Working,2022-09-01 00:00:00,42.50488745109935,Near,TS-T2,2022-08-20 00:00:00,NA
2023-01-20 01:00:00,TS313,20.05728829638787,Working,2022-10-01 01:00:00,43.89390335372853,Medium,TS-T2,2022-09-26 01:00:00,NA
2023-01-20 02:00:00,TS313,23.65109049806668,Working,2022-08-25 02:00:00,38.441746446897014,Medium,TS-T2,2022-09-29 02:00:00,NA
2023-01-20 03:00:00,TS313,19.034080907413458,Working,2022-09-10 03:00:00,68.6153036098378,Medium,TS-T2,2022-10-15 03:00:00,NA
2023-01-20 04:00:00,TS313,22.68580197300911,Needs Maintenance,2022-10-17 04:00:00,59.90052189019262,Medium,TS-T2,2022-12-05 04:00:00,NA
2023-01-20 05:00:00,TS313,23.07584025505057,Working,2022-09-11 05:00:00,34.763719546837144,Far,TS-T2,2022-09-28 05:00:00,NA
2023-01-20 06:00:00,TS313,23.331814856538706,Working,2022-10-20 06:00:00,49.90787553115261,Medium,TS-T2,2022-08-29 06:00:00,NA
2023-01-20 07:00:00,TS313,25.78031927423771,Needs Maintenance,2022-09-07 07:00:00,43.55509329365358,Far,TS-T2,2022-09-26 07:00:00,NA
2023-01-20 08:00:00,TS313,23.14297724985656,Working,2022-08-30 08:00:00,39.068356481519004,Medium,TS-T2,2022-08-05 08:00:00,NA
2023-01-20 09:00:00,TS313,24.519288313389506,Working,2022-10-02 09:00:00,37.059688192837484,Medium,TS-T2,2022-11-30 09:00:00,NA
2023-01-20 10:00:00,TS313,23.231070952838586,Working,2022-11-04 10:00:00,30.40414200523401,Near,TS-T2,2022-11-09 10:00:00,E301
2023-01-20 11:00:00,TS313,26.041332507012328,Working,2022-08-23 11:00:00,60.300894224926836,Medium,TS-T2,2022-11-25 11:00:00,NA
2023-01-20 12:00:00,TS313,21.92225398152729,Working,2022-08-16 12:00:00,33.56156689539161,Far,TS-T2,2022-12-21 12:00:00,NA
2023-01-20 13:00:00,TS313,24.57253126028555,Needs Maintenance,2022-08-25 13:00:00,30.724300425771517,Near,TS-T2,2022-10-07 13:00:00,NA
2023-01-20 14:00:00,TS313,24.038880594981705,Down,2022-12-16 14:00:00,37.005123247353914,Medium,TS-T2,2022-08-02 14:00:00,E301
2023-01-20 15:00:00,TS313,20.405756773266457,Working,2022-08-30 15:00:00,55.39081708906841,Far,TS-T2,2022-08-14 15:00:00,NA
2023-01-20 16:00:00,TS313,25.052210463121405,Working,2022-09-29 16:00:00,36.34162063653038,Medium,TS-T2,2022-12-06 16:00:00,E301
2023-01-20 17:00:00,TS313,22.460269092659747,Down,2022-08-02 17:00:00,54.822723396028834,Medium,TS-T2,2022-10-12 17:00:00,NA
2023-01-20 18:00:00,TS313,18.942634825640127,Working,2022-11-29 18:00:00,39.232163346262695,Far,TS-T2,2022-09-19 18:00:00,NA
2023-01-20 19:00:00,TS313,23.023788699353233,Working,2022-11-07 19:00:00,40.53894578432143,Near,TS-T2,2022-11-07 19:00:00,NA
2023-01-20 20:00:00,TS313,22.631426706767545,Working,2022-10-21 20:00:00,49.267647104575296,Medium,TS-T2,2022-10-26 20:00:00,NA
2023-01-20 21:00:00,TS313,22.097920380683153,Working,2022-09-25 21:00:00,34.72920533998487,Far,TS-T2,2022-12-06 21:00:00,NA
2023-01-20 22:00:00,TS313,22.006972305463982,Working,2022-11-25 22:00:00,30.038335534502036,Far,TS-T2,2022-12-13 22:00:00,NA
2023-01-20 23:00:00,TS313,20.09237153990656,Needs Maintenance,2022-08-26 23:00:00,47.89908625947211,Far,TS-T2,2022-08-07 23:00:00,NA
2023-01-21 00:00:00,TS313,23.165723245206472,Working,2022-11-15 00:00:00,62.81795794479839,Far,TS-T2,2022-09-28 00:00:00,NA
2023-01-21 01:00:00,TS313,22.547584685735327,Working,2022-09-20 01:00:00,42.34134568174744,Medium,TS-T2,2022-09-10 01:00:00,NA
2023-01-21 02:00:00,TS313,20.744526113775272,Working,2022-11-23 02:00:00,44.92416507692206,Medium,TS-T2,2022-08-19 02:00:00,E301
2023-01-21 03:00:00,TS313,21.67462881290352,Working,2022-11-13 03:00:00,67.81309710252478,Medium,TS-T2,2022-12-21 03:00:00,NA
2023-01-21 04:00:00,TS313,17.984969464720358,Down,2022-12-03 04:00:00,66.73974823680601,Medium,TS-T2,2022-11-27 04:00:00,NA
2023-01-21 05:00:00,TS313,23.951893492372058,Working,2022-08-24 05:00:00,43.71516124074205,Far,TS-T2,2022-10-27 05:00:00,NA
2023-01-21 06:00:00,TS313,22.72032079857219,Needs Maintenance,2022-09-15 06:00:00,55.612268175299484,Far,TS-T2,2022-10-31 06:00:00,NA
2023-01-21 07:00:00,TS313,24.0262536731059,Needs Maintenance,2022-09-06 07:00:00,63.52058516611193,Far,TS-T2,2022-11-11 07:00:00,NA
2023-01-21 08:00:00,TS313,22.876472251790926,Working,2022-08-31 08:00:00,63.15828538511918,Far,TS-T2,2022-09-24 08:00:00,NA
2023-01-21 09:00:00,TS313,21.431281772279785,Working,2022-11-01 09:00:00,34.48181075158293,Medium,TS-T2,2022-10-30 09:00:00,NA
2023-01-21 10:00:00,TS313,20.863482512787886,Working,2022-12-17 10:00:00,59.90785622240191,Medium,TS-T2,2022-10-21 10:00:00,NA
2023-01-21 11:00:00,TS313,20.883803848536196,Working,2022-11-01 11:00:00,32.654732452305865,Medium,TS-T2,2022-08-13 11:00:00,NA
2023-01-21 12:00:00,TS313,20.71544758522558,Working,2022-11-14 12:00:00,65.36009275313566,Medium,TS-T2,2022-11-14 12:00:00,NA
2023-01-21 13:00:00,TS313,25.670687674565055,Working,2022-08-11 13:00:00,69.87770888521149,Medium,TS-T2,2022-09-03 13:00:00,NA
2023-01-21 14:00:00,TS313,20.729524633789886,Working,2022-11-18 14:00:00,57.017069930621325,Far,TS-T2,2022-09-26 14:00:00,NA
2023-01-21 15:00:00,TS313,19.614935260793878,Needs Maintenance,2022-08-01 15:00:00,45.02973071210353,Far,TS-T2,2022-08-25 15:00:00,NA
2023-01-21 16:00:00,TS313,21.082545374439977,Down,2022-07-30 16:00:00,61.14993017433358,Medium,TS-T2,2022-09-20 16:00:00,NA
2023-01-21 17:00:00,TS313,22.069516512789264,Needs Maintenance,2022-09-11 17:00:00,44.029382690494465,Near,TS-T2,2022-12-02 17:00:00,NA
2023-01-21 18:00:00,TS313,22.682984593750877,Working,2022-11-14 18:00:00,48.65400764239634,Medium,TS-T2,2022-10-02 18:00:00,NA
2023-01-21 19:00:00,TS313,21.678400374079686,Needs Maintenance,2022-09-25 19:00:00,44.310266814930166,Medium,TS-T2,2022-09-18 19:00:00,NA
2023-01-21 20:00:00,TS313,19.67461148119463,Needs Maintenance,2022-12-01 20:00:00,65.79465296130037,Medium,TS-T2,2022-09-30 20:00:00,NA
2023-01-21 21:00:00,TS313,22.140579447251316,Working,2022-10-11 21:00:00,56.32128369410958,Medium,TS-T2,2022-10-15 21:00:00,NA
2023-01-21 22:00:00,TS313,21.272276760288648,Down,2022-08-06 22:00:00,46.87670998795498,Far,TS-T2,2022-10-23 22:00:00,E301
2023-01-21 23:00:00,TS313,21.606303273703478,Needs Maintenance,2022-11-05 23:00:00,40.65338429913218,Far,TS-T2,2022-12-19 23:00:00,NA
2023-01-22 00:00:00,TS313,23.076715958952416,Working,2022-07-27 00:00:00,33.07679748509091,Medium,TS-T2,2022-09-04 00:00:00,E301
2023-01-22 01:00:00,TS313,24.13357004656468,Needs Maintenance,2022-11-30 01:00:00,32.99615114153444,Medium,TS-T2,2022-12-11 01:00:00,E301
2023-01-22 02:00:00,TS313,21.324396403016962,Working,2022-10-14 02:00:00,43.157593552552484,Far,TS-T2,2022-08-23 02:00:00,NA
2023-01-22 03:00:00,TS313,20.83248014626169,Working,2022-10-02 03:00:00,42.68778162000338,Near,TS-T2,2022-09-11 03:00:00,NA
2023-01-22 04:00:00,TS313,22.942027263493102,Working,2022-08-01 04:00:00,50.78540384751085,Medium,TS-T2,2022-11-17 04:00:00,NA
2023-01-22 05:00:00,TS313,23.32851859889052,Needs Maintenance,2022-10-27 05:00:00,53.12150206124255,Medium,TS-T2,2022-10-22 05:00:00,NA
2023-01-22 06:00:00,TS313,18.484310820142174,Working,2022-09-28 06:00:00,51.67561260925993,Medium,TS-T2,2022-10-11 06:00:00,NA
2023-01-22 07:00:00,TS313,23.95142251650722,Working,2022-11-01 07:00:00,66.60931226699437,Far,TS-T2,2022-09-17 07:00:00,NA
2023-01-22 08:00:00,TS313,25.090535948677807,Working,2022-09-19 08:00:00,62.646662020447906,Near,TS-T2,2022-11-03 08:00:00,NA
2023-01-22 09:00:00,TS313,26.09476353254135,Working,2022-09-13 09:00:00,42.98528300925374,Medium,TS-T2,2022-10-17 09:00:00,NA
2023-01-22 10:00:00,TS313,23.382333265926935,Working,2022-08-30 10:00:00,42.49685234213818,Medium,TS-T2,2022-11-24 10:00:00,NA
2023-01-22 11:00:00,TS313,18.106457916177444,Needs Maintenance,2022-11-03 11:00:00,38.50717134401603,Far,TS-T2,2022-12-15 11:00:00,NA
2023-01-22 12:00:00,TS313,24.557215744872025,Working,2022-12-11 12:00:00,69.76948959558621,Far,TS-T2,2022-09-16 12:00:00,E302
2023-01-22 13:00:00,TS313,25.786678177141333,Needs Maintenance,2022-11-11 13:00:00,58.88979213923434,Medium,TS-T2,2022-07-28 13:00:00,NA
2023-01-22 14:00:00,TS313,22.775393229481352,Working,2022-11-17 14:00:00,37.91003185091937,Near,TS-T2,2022-08-28 14:00:00,NA
2023-01-22 15:00:00,TS313,20.914254399824237,Working,2022-10-11 15:00:00,48.190135238459895,Medium,TS-T2,2022-08-02 15:00:00,NA
2023-01-22 16:00:00,TS313,23.4638175285649,Working,2022-11-29 16:00:00,32.88412827249796,Medium,TS-T2,2022-10-12 16:00:00,NA
2023-01-22 17:00:00,TS313,25.626585121700014,Working,2022-08-11 17:00:00,41.48761284988474,Medium,TS-T2,2022-09-09 17:00:00,NA
2023-01-22 18:00:00,TS313,25.314640777308927,Working,2022-08-08 18:00:00,32.64022825579211,Medium,TS-T2,2022-11-04 18:00:00,NA
2023-01-22 19:00:00,TS313,20.919891179567728,Down,2022-07-28 19:00:00,36.17181894634502,Medium,TS-T2,2022-10-05 19:00:00,NA
2023-01-22 20:00:00,TS313,22.474812874495832,Needs Maintenance,2022-10-24 20:00:00,37.968568544115314,Near,TS-T2,2022-12-13 20:00:00,NA
2023-01-22 21:00:00,TS313,24.439157596903065,Working,2022-12-20 21:00:00,54.07386163546074,Near,TS-T2,2022-10-27 21:00:00,NA
2023-01-22 22:00:00,TS313,19.846308368467476,Needs Maintenance,2022-12-06 22:00:00,30.371550957773927,Medium,TS-T2,2022-12-12 22:00:00,NA
2023-01-22 23:00:00,TS313,20.214137349800914,Working,2022-12-15 23:00:00,37.21853604787652,Far,TS-T2,2022-09-30 23:00:00,NA
2023-01-23 00:00:00,TS313,21.368264698182866,Needs Maintenance,2022-10-28 00:00:00,65.20205853519347,Far,TS-T2,2022-10-24 00:00:00,NA
2023-01-23 01:00:00,TS313,17.719004735964614,Working,2022-07-28 01:00:00,51.39335745654691,Medium,TS-T2,2022-11-23 01:00:00,NA
2023-01-23 02:00:00,TS313,24.564136656404735,Working,2022-12-14 02:00:00,48.58549187766513,Near,TS-T2,2022-11-10 02:00:00,NA
2023-01-23 03:00:00,TS313,22.14209258139861,Working,2022-08-05 03:00:00,47.88363047304928,Near,TS-T2,2022-10-04 03:00:00,NA
2023-01-23 04:00:00,TS313,20.091219920194288,Working,2022-11-14 04:00:00,51.64968221207936,Medium,TS-T2,2022-08-06 04:00:00,E302
2023-01-23 05:00:00,TS313,20.181723174156584,Working,2022-08-17 05:00:00,37.775394190004164,Medium,TS-T2,2022-07-29 05:00:00,NA
2023-01-23 06:00:00,TS313,19.497830129728996,Working,2022-11-07 06:00:00,45.09316529290591,Medium,TS-T2,2022-11-02 06:00:00,NA
2023-01-23 07:00:00,TS313,22.021624845369843,Working,2022-12-20 07:00:00,65.00454141015652,Far,TS-T2,2022-12-14 07:00:00,NA
2023-01-23 08:00:00,TS313,23.22230015415085,Working,2022-09-24 08:00:00,62.7882482300941,Medium,TS-T2,2022-07-29 08:00:00,NA
2023-01-23 09:00:00,TS313,23.17234219843008,Working,2022-12-20 09:00:00,39.67682680815936,Near,TS-T2,2022-11-06 09:00:00,NA
2023-01-23 10:00:00,TS313,19.26846515710772,Working,2022-09-09 10:00:00,56.977029156451714,Medium,TS-T2,2022-08-31 10:00:00,NA
2023-01-23 11:00:00,TS313,17.851583628886118,Working,2022-12-20 11:00:00,56.13515818748037,Far,TS-T2,2022-12-10 11:00:00,NA
2023-01-23 12:00:00,TS313,18.24332924956831,Working,2022-09-28 12:00:00,39.30739452704814,Medium,TS-T2,2022-09-06 12:00:00,NA
2023-01-23 13:00:00,TS313,20.82895554805282,Working,2022-10-21 13:00:00,54.804025528388586,Medium,TS-T2,2022-11-14 13:00:00,NA
2023-01-23 14:00:00,TS313,22.21275604291018,Working,2022-11-06 14:00:00,31.730682568623685,Medium,TS-T2,2022-09-02 14:00:00,NA
2023-01-23 15:00:00,TS313,17.03865176986436,Working,2022-09-21 15:00:00,51.631120155040655,Far,TS-T2,2022-09-09 15:00:00,NA
2023-01-23 16:00:00,TS313,23.979783434647175,Working,2022-08-13 16:00:00,64.38499220457999,Far,TS-T2,2022-12-17 16:00:00,NA
2023-01-23 17:00:00,TS313,21.579147948199388,Working,2022-12-21 17:00:00,63.43488829272732,Far,TS-T2,2022-10-23 17:00:00,NA
2023-01-23 18:00:00,TS313,23.462988989099447,Working,2022-09-14 18:00:00,38.88690548923932,Near,TS-T2,2022-12-01 18:00:00,NA
2023-01-23 19:00:00,TS313,24.194397171891016,Needs Maintenance,2022-11-12 19:00:00,41.34534493705328,Far,TS-T2,2022-10-24 19:00:00,NA
2023-01-23 20:00:00,TS313,25.60837446310206,Working,2022-10-29 20:00:00,58.21169250023496,Medium,TS-T2,2022-09-02 20:00:00,NA
2023-01-23 21:00:00,TS313,23.61931858865281,Working,2022-07-29 21:00:00,57.226979915867076,Medium,TS-T2,2022-12-16 21:00:00,NA
2023-01-23 22:00:00,TS313,20.67185832422003,Working,2022-10-20 22:00:00,58.34689663972937,Medium,TS-T2,2022-10-07 22:00:00,NA
